-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/1993 through 09/08/2026 in LST
Location: latitude  -67.6026   longitude 62.8736 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 253.13 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,WS50M
2022,1,26,7.06
2022,1,27,5.47
2022,1,28,4.76
2022,1,29,11.02
2022,1,30,30.72
2022,1,31,24.8
2022,2,1,13.25
2022,2,2,11.59
2022,2,3,5.25
2022,2,4,13.28
2022,2,5,28.26
2022,2,6,22.3
2022,2,7,11.88
2022,2,8,7.77
2022,2,9,8.1
2022,2,10,8.58
2022,2,11,11.86
2022,2,12,18.49
2022,2,13,10.98
2022,2,14,4.6
2022,2,15,7.28
2022,2,16,6.47
2022,2,17,9.44
2022,2,18,10.32
2022,2,19,9.96
2022,2,20,5.99
2022,2,21,6.49
2022,2,22,9.12
2022,2,23,9.18
2022,2,24,9.62
2022,2,25,7.43
2022,2,26,6.67
2022,2,27,10.44
2022,2,28,9.12
2022,3,1,11.44
2022,3,2,7.61
2022,3,3,7.07
2022,3,4,7.64
2022,3,5,9.15
2022,3,6,9.91
2022,3,7,6.58
2022,3,8,9.05
2022,3,9,9.08
2022,3,10,7.48
2022,3,11,12.62
2022,3,12,6.09
2022,3,13,4.06
2022,3,14,7.21
2022,3,15,7.5
2022,3,16,9.56
2022,3,17,8.81
2022,3,18,9.06
2022,3,19,9.19
2022,3,20,6.03
2022,3,21,25.16
2022,3,22,25.45
2022,3,23,19.23
2022,3,24,8.03
2022,3,25,6.95
2022,3,26,8.81
2022,3,27,8.32
2022,3,28,13.53
2022,3,29,11.32
2022,3,30,4.91
2022,3,31,9.88
2022,4,1,18.46
2022,4,2,13.77
2022,4,3,7.16
2022,4,4,9.66
2022,4,5,8.71
2022,4,6,8.72
2022,4,7,8.84
2022,4,8,12.8
2022,4,9,18.3
2022,4,10,9.87
2022,4,11,9.0
2022,4,12,6.89
2022,4,13,8.18
2022,4,14,6.74
2022,4,15,9.44
2022,4,16,10.29
2022,4,17,10.84
2022,4,18,20.09
2022,4,19,12.1
2022,4,20,8.46
2022,4,21,12.3
2022,4,22,9.97
2022,4,23,9.82
2022,4,24,9.94
2022,4,25,10.06
2022,4,26,12.83
2022,4,27,16.03
2022,4,28,10.62
2022,4,29,10.78
2022,4,30,11.3
2022,5,1,12.35
2022,5,2,8.37
2022,5,3,7.45
2022,5,4,9.66
2022,5,5,14.4
2022,5,6,8.99
2022,5,7,9.8
2022,5,8,11.14
2022,5,9,11.84
2022,5,10,9.5
2022,5,11,7.48
2022,5,12,8.01
2022,5,13,11.67
2022,5,14,11.86
2022,5,15,9.84
2022,5,16,8.78
2022,5,17,10.93
2022,5,18,9.53
2022,5,19,9.26
2022,5,20,8.8
2022,5,21,10.22
2022,5,22,10.63
2022,5,23,9.95
2022,5,24,9.01
2022,5,25,12.53
2022,5,26,13.45
2022,5,27,22.61
2022,5,28,24.06
2022,5,29,16.25
2022,5,30,15.59
2022,5,31,20.3
2022,6,1,15.64
2022,6,2,10.6
2022,6,3,18.23
2022,6,4,12.83
2022,6,5,13.71
2022,6,6,11.67
2022,6,7,13.19
2022,6,8,19.93
2022,6,9,29.4
2022,6,10,29.27
2022,6,11,19.73
2022,6,12,26.53
2022,6,13,27.75
2022,6,14,21.93
2022,6,15,12.07
2022,6,16,10.3
2022,6,17,7.18
2022,6,18,8.51
2022,6,19,9.54
2022,6,20,10.21
2022,6,21,10.32
2022,6,22,8.79
2022,6,23,9.49
2022,6,24,9.35
2022,6,25,10.73
2022,6,26,8.56
2022,6,27,6.06
2022,6,28,7.01
2022,6,29,8.05
2022,6,30,7.67
2022,7,1,8.4
2022,7,2,16.89
2022,7,3,26.22
2022,7,4,12.9
2022,7,5,14.22
2022,7,6,12.83
2022,7,7,8.68
2022,7,8,8.91
2022,7,9,7.09
2022,7,10,8.01
2022,7,11,5.8
2022,7,12,8.49
2022,7,13,12.19
2022,7,14,29.48
2022,7,15,25.19
2022,7,16,15.94
2022,7,17,10.78
2022,7,18,10.97
2022,7,19,9.5
2022,7,20,9.19
2022,7,21,6.84
2022,7,22,11.31
2022,7,23,9.52
2022,7,24,8.51
2022,7,25,12.1
2022,7,26,9.46
2022,7,27,9.23
2022,7,28,14.17
2022,7,29,16.14
2022,7,30,15.85
2022,7,31,13.7
2022,8,1,8.75
2022,8,2,15.69
2022,8,3,16.76
2022,8,4,11.88
2022,8,5,8.77
2022,8,6,8.41
2022,8,7,20.07
2022,8,8,24.36
2022,8,9,14.38
2022,8,10,5.06
2022,8,11,17.13
2022,8,12,14.61
2022,8,13,18.92
2022,8,14,14.11
2022,8,15,10.1
2022,8,16,13.6
2022,8,17,7.24
2022,8,18,6.24
2022,8,19,7.24
2022,8,20,10.06
2022,8,21,17.62
2022,8,22,10.02
2022,8,23,9.69
2022,8,24,9.73
2022,8,25,9.51
2022,8,26,13.32
2022,8,27,16.67
2022,8,28,6.14
2022,8,29,6.4
2022,8,30,7.84
2022,8,31,8.69
2022,9,1,7.75
2022,9,2,10.78
2022,9,3,12.02
2022,9,4,10.8
2022,9,5,5.91
2022,9,6,12.08
2022,9,7,10.65
2022,9,8,10.48
2022,9,9,8.1
2022,9,10,16.67
2022,9,11,8.9
2022,9,12,16.43
2022,9,13,26.13
2022,9,14,19.32
2022,9,15,13.27
2022,9,16,12.4
2022,9,17,10.85
2022,9,18,10.79
2022,9,19,7.81
2022,9,20,10.19
2022,9,21,9.22
2022,9,22,4.69
2022,9,23,9.69
2022,9,24,10.14
2022,9,25,10.35
2022,9,26,14.72
2022,9,27,9.5
2022,9,28,7.13
2022,9,29,5.25
2022,9,30,2.68
2022,10,1,9.28
2022,10,2,10.76
2022,10,3,10.22
2022,10,4,11.1
2022,10,5,16.2
2022,10,6,12.6
2022,10,7,15.64
2022,10,8,9.42
2022,10,9,4.8
2022,10,10,7.17
2022,10,11,9.19
2022,10,12,9.0
2022,10,13,14.09
2022,10,14,25.77
2022,10,15,14.35
2022,10,16,11.12
2022,10,17,9.48
2022,10,18,9.31
2022,10,19,10.52
2022,10,20,6.09
2022,10,21,9.85
2022,10,22,15.59
2022,10,23,15.75
2022,10,24,15.83
2022,10,25,16.13
2022,10,26,23.82
2022,10,27,21.11
2022,10,28,19.28
2022,10,29,16.06
2022,10,30,15.28
2022,10,31,9.38
2022,11,1,9.97
2022,11,2,7.94
2022,11,3,9.88
2022,11,4,4.98
2022,11,5,8.3
2022,11,6,7.62
2022,11,7,8.49
2022,11,8,8.46
2022,11,9,9.25
2022,11,10,5.8
2022,11,11,8.19
2022,11,12,15.12
2022,11,13,10.36
2022,11,14,17.25
2022,11,15,13.3
2022,11,16,8.19
2022,11,17,6.79
2022,11,18,10.96
2022,11,19,13.7
2022,11,20,6.71
2022,11,21,7.76
2022,11,22,14.23
2022,11,23,6.93
2022,11,24,7.2
2022,11,25,10.89
2022,11,26,6.12
2022,11,27,8.67
2022,11,28,5.93
2022,11,29,5.8
2022,11,30,12.04
2022,12,1,10.16
2022,12,2,8.51
2022,12,3,6.27
2022,12,4,5.86
2022,12,5,9.74
2022,12,6,6.6
2022,12,7,7.76
2022,12,8,16.53
2022,12,9,18.61
2022,12,10,16.54
2022,12,11,16.53
2022,12,12,8.18
2022,12,13,9.17
2022,12,14,11.64
2022,12,15,10.88
2022,12,16,13.39
2022,12,17,11.76
2022,12,18,11.78
2022,12,19,8.07
2022,12,20,8.11
2022,12,21,6.86
2022,12,22,4.57
2022,12,23,8.73
2022,12,24,4.97
2022,12,25,4.23
2022,12,26,6.9
2022,12,27,7.51
2022,12,28,6.85
2022,12,29,8.53
2022,12,30,12.22
2022,12,31,10.54
2023,1,1,14.91
2023,1,2,11.38
2023,1,3,6.01
2023,1,4,6.17
2023,1,5,8.73
2023,1,6,10.76
2023,1,7,11.16
2023,1,8,6.71
2023,1,9,5.19
2023,1,10,4.0
2023,1,11,2.77
2023,1,12,7.63
2023,1,13,4.57
2023,1,14,7.62
2023,1,15,18.1
2023,1,16,11.41
2023,1,17,9.92
2023,1,18,10.83
2023,1,19,16.48
2023,1,20,8.62
2023,1,21,9.44
2023,1,22,9.92
2023,1,23,12.45
2023,1,24,7.02
2023,1,25,9.53
2023,1,26,17.04
2023,1,27,14.93
2023,1,28,14.54
2023,1,29,5.41
2023,1,30,9.44
2023,1,31,4.63
2023,2,1,10.52
2023,2,2,8.89
2023,2,3,14.71
2023,2,4,14.04
2023,2,5,6.04
2023,2,6,8.71
2023,2,7,11.13
2023,2,8,8.83
2023,2,9,11.32
2023,2,10,8.55
2023,2,11,5.27
2023,2,12,10.33
2023,2,13,7.95
2023,2,14,6.74
2023,2,15,7.28
2023,2,16,4.32
2023,2,17,6.25
2023,2,18,12.83
2023,2,19,17.76
2023,2,20,12.6
2023,2,21,13.09
2023,2,22,25.23
2023,2,23,8.75
2023,2,24,6.5
2023,2,25,7.78
2023,2,26,7.66
2023,2,27,7.19
2023,2,28,9.03
2023,3,1,13.38
2023,3,2,4.89
2023,3,3,7.73
2023,3,4,13.51
2023,3,5,11.01
2023,3,6,7.73
2023,3,7,17.13
2023,3,8,22.79
2023,3,9,12.99
2023,3,10,9.3
2023,3,11,5.39
2023,3,12,3.98
2023,3,13,17.15
2023,3,14,14.28
2023,3,15,12.31
2023,3,16,7.72
2023,3,17,9.17
2023,3,18,7.44
2023,3,19,8.93
2023,3,20,8.02
2023,3,21,6.78
2023,3,22,4.63
2023,3,23,8.27
2023,3,24,8.08
2023,3,25,14.19
2023,3,26,11.76
2023,3,27,9.16
2023,3,28,10.38
2023,3,29,9.62
2023,3,30,8.31
2023,3,31,7.92
2023,4,1,10.8
2023,4,2,22.3
2023,4,3,16.44
2023,4,4,13.18
2023,4,5,7.7
2023,4,6,6.85
2023,4,7,9.88
2023,4,8,13.56
2023,4,9,10.03
2023,4,10,8.53
2023,4,11,9.19
2023,4,12,11.88
2023,4,13,23.67
2023,4,14,21.64
2023,4,15,8.09
2023,4,16,8.51
2023,4,17,10.25
2023,4,18,16.38
2023,4,19,18.98
2023,4,20,7.45
2023,4,21,4.27
2023,4,22,9.99
2023,4,23,19.47
2023,4,24,6.2
2023,4,25,8.31
2023,4,26,19.52
2023,4,27,15.49
2023,4,28,11.58
2023,4,29,13.2
2023,4,30,8.65
2023,5,1,8.23
2023,5,2,6.87
2023,5,3,13.43
2023,5,4,8.68
2023,5,5,11.53
2023,5,6,10.45
2023,5,7,9.51
2023,5,8,10.74
2023,5,9,6.87
2023,5,10,6.46
2023,5,11,2.88
2023,5,12,3.78
2023,5,13,12.47
2023,5,14,14.78
2023,5,15,11.59
2023,5,16,13.85
2023,5,17,17.1
2023,5,18,12.03
2023,5,19,7.28
2023,5,20,9.5
2023,5,21,7.94
2023,5,22,3.03
2023,5,23,7.38
2023,5,24,7.79
2023,5,25,9.23
2023,5,26,6.5
2023,5,27,7.74
2023,5,28,9.0
2023,5,29,11.94
2023,5,30,10.69
2023,5,31,13.37
2023,6,1,10.99
2023,6,2,10.02
2023,6,3,9.6
2023,6,4,11.61
2023,6,5,12.15
2023,6,6,13.52
2023,6,7,14.6
2023,6,8,15.36
2023,6,9,14.16
2023,6,10,10.13
2023,6,11,12.64
2023,6,12,12.67
2023,6,13,12.74
2023,6,14,14.21
2023,6,15,28.45
2023,6,16,28.96
2023,6,17,26.44
2023,6,18,23.5
2023,6,19,20.61
2023,6,20,5.42
2023,6,21,11.44
2023,6,22,15.07
2023,6,23,8.49
2023,6,24,11.88
2023,6,25,9.6
2023,6,26,11.17
2023,6,27,8.68
2023,6,28,8.85
2023,6,29,6.22
2023,6,30,4.43
2023,7,1,5.74
2023,7,2,14.38
2023,7,3,27.42
2023,7,4,27.13
2023,7,5,19.1
2023,7,6,14.83
2023,7,7,12.87
2023,7,8,8.82
2023,7,9,11.85
2023,7,10,10.76
2023,7,11,10.0
2023,7,12,11.36
2023,7,13,11.84
2023,7,14,9.12
2023,7,15,8.88
2023,7,16,8.71
2023,7,17,15.27
2023,7,18,20.61
2023,7,19,18.02
2023,7,20,15.83
2023,7,21,4.35
2023,7,22,3.38
2023,7,23,6.54
2023,7,24,7.37
2023,7,25,4.89
2023,7,26,10.2
2023,7,27,9.28
2023,7,28,5.51
2023,7,29,7.06
2023,7,30,6.37
2023,7,31,9.37
2023,8,1,19.2
2023,8,2,17.2
2023,8,3,11.15
2023,8,4,7.88
2023,8,5,7.61
2023,8,6,8.13
2023,8,7,6.7
2023,8,8,6.71
2023,8,9,8.21
2023,8,10,12.86
2023,8,11,6.78
2023,8,12,9.52
2023,8,13,9.43
2023,8,14,9.83
2023,8,15,10.37
2023,8,16,17.25
2023,8,17,16.16
2023,8,18,10.01
2023,8,19,12.05
2023,8,20,10.12
2023,8,21,9.1
2023,8,22,7.46
2023,8,23,5.08
2023,8,24,10.43
2023,8,25,11.13
2023,8,26,10.57
2023,8,27,16.27
2023,8,28,8.86
2023,8,29,5.9
2023,8,30,7.34
2023,8,31,9.12
2023,9,1,6.52
2023,9,2,9.05
2023,9,3,17.51
2023,9,4,10.57
2023,9,5,11.7
2023,9,6,12.81
2023,9,7,4.15
2023,9,8,6.22
2023,9,9,6.73
2023,9,10,10.18
2023,9,11,15.6
2023,9,12,12.34
2023,9,13,10.93
2023,9,14,9.52
2023,9,15,10.9
2023,9,16,12.08
2023,9,17,8.31
2023,9,18,8.64
2023,9,19,14.01
2023,9,20,14.94
2023,9,21,15.24
2023,9,22,10.52
2023,9,23,10.11
2023,9,24,7.83
2023,9,25,7.97
2023,9,26,10.37
2023,9,27,3.94
2023,9,28,7.03
2023,9,29,6.0
2023,9,30,6.03
2023,10,1,9.49
2023,10,2,8.8
2023,10,3,7.75
2023,10,4,8.35
2023,10,5,10.27
2023,10,6,11.2
2023,10,7,11.04
2023,10,8,11.39
2023,10,9,19.93
2023,10,10,26.2
2023,10,11,9.21
2023,10,12,9.8
2023,10,13,9.21
2023,10,14,8.86
2023,10,15,6.38
2023,10,16,6.45
2023,10,17,8.06
2023,10,18,13.12
2023,10,19,5.13
2023,10,20,6.7
2023,10,21,6.7
2023,10,22,12.1
2023,10,23,13.81
2023,10,24,10.65
2023,10,25,16.72
2023,10,26,12.6
2023,10,27,9.22
2023,10,28,22.11
2023,10,29,19.28
2023,10,30,11.28
2023,10,31,15.28
2023,11,1,13.64
2023,11,2,12.8
2023,11,3,9.05
2023,11,4,7.68
2023,11,5,9.43
2023,11,6,6.7
2023,11,7,12.37
2023,11,8,17.4
2023,11,9,26.6
2023,11,10,14.99
2023,11,11,9.95
2023,11,12,13.73
2023,11,13,20.4
2023,11,14,8.54
2023,11,15,10.44
2023,11,16,8.89
2023,11,17,10.34
2023,11,18,13.33
2023,11,19,9.87
2023,11,20,8.48
2023,11,21,7.83
2023,11,22,8.65
2023,11,23,11.11
2023,11,24,13.39
2023,11,25,10.05
2023,11,26,6.32
2023,11,27,7.8
2023,11,28,7.31
2023,11,29,5.45
2023,11,30,6.16
2023,12,1,8.52
2023,12,2,8.01
2023,12,3,13.83
2023,12,4,13.55
2023,12,5,10.35
2023,12,6,8.39
2023,12,7,10.04
2023,12,8,10.63
2023,12,9,9.84
2023,12,10,7.36
2023,12,11,8.66
2023,12,12,11.42
2023,12,13,6.86
2023,12,14,8.68
2023,12,15,8.37
2023,12,16,14.34
2023,12,17,12.56
2023,12,18,6.64
2023,12,19,8.56
2023,12,20,7.86
2023,12,21,7.95
2023,12,22,7.11
2023,12,23,5.94
2023,12,24,5.71
2023,12,25,6.31
2023,12,26,8.68
2023,12,27,6.77
2023,12,28,7.2
2023,12,29,11.43
2023,12,30,12.09
2023,12,31,15.34
2024,1,1,9.76
2024,1,2,8.06
2024,1,3,5.49
2024,1,4,4.3
2024,1,5,5.85
2024,1,6,4.21
2024,1,7,7.85
2024,1,8,14.18
2024,1,9,4.9
2024,1,10,9.36
2024,1,11,13.16
2024,1,12,7.42
2024,1,13,8.61
2024,1,14,11.57
2024,1,15,8.14
2024,1,16,6.24
2024,1,17,13.19
2024,1,18,8.53
2024,1,19,12.44
2024,1,20,9.01
2024,1,21,11.87
2024,1,22,6.36
2024,1,23,6.68
2024,1,24,14.09
2024,1,25,26.73
2024,1,26,23.02
2024,1,27,16.15
2024,1,28,16.15
2024,1,29,12.23
2024,1,30,8.04
2024,1,31,7.03
2024,2,1,5.65
2024,2,2,10.01
2024,2,3,11.82
2024,2,4,12.89
2024,2,5,8.91
2024,2,6,7.27
2024,2,7,6.44
2024,2,8,10.03
2024,2,9,11.31
2024,2,10,5.51
2024,2,11,9.71
2024,2,12,26.17
2024,2,13,10.34
2024,2,14,8.62
2024,2,15,6.7
2024,2,16,8.19
2024,2,17,8.58
2024,2,18,7.59
2024,2,19,8.14
2024,2,20,10.41
2024,2,21,8.49
2024,2,22,8.55
2024,2,23,9.62
2024,2,24,8.91
2024,2,25,12.32
2024,2,26,6.48
2024,2,27,10.63
2024,2,28,7.41
2024,2,29,7.6
2024,3,1,8.22
2024,3,2,8.79
2024,3,3,8.73
2024,3,4,8.12
2024,3,5,8.32
2024,3,6,7.35
2024,3,7,14.26
2024,3,8,17.95
2024,3,9,11.39
2024,3,10,17.37
2024,3,11,15.23
2024,3,12,18.51
2024,3,13,15.51
2024,3,14,6.83
2024,3,15,7.51
2024,3,16,7.58
2024,3,17,20.59
2024,3,18,14.82
2024,3,19,6.92
2024,3,20,8.83
2024,3,21,5.13
2024,3,22,5.03
2024,3,23,9.51
2024,3,24,8.56
2024,3,25,8.47
2024,3,26,10.05
2024,3,27,8.19
2024,3,28,5.19
2024,3,29,5.86
2024,3,30,7.38
2024,3,31,11.73
2024,4,1,7.22
2024,4,2,9.62
2024,4,3,9.16
2024,4,4,10.36
2024,4,5,9.79
2024,4,6,9.14
2024,4,7,8.7
2024,4,8,12.46
2024,4,9,8.88
2024,4,10,11.65
2024,4,11,9.42
2024,4,12,8.78
2024,4,13,5.93
2024,4,14,6.91
2024,4,15,9.15
2024,4,16,7.29
2024,4,17,6.6
2024,4,18,7.1
2024,4,19,7.0
2024,4,20,10.99
2024,4,21,18.74
2024,4,22,9.77
2024,4,23,7.45
2024,4,24,9.42
2024,4,25,9.19
2024,4,26,5.87
2024,4,27,6.8
2024,4,28,4.76
2024,4,29,4.79
2024,4,30,13.28
2024,5,1,21.13
2024,5,2,21.86
2024,5,3,9.97
2024,5,4,8.01
2024,5,5,8.93
2024,5,6,10.96
2024,5,7,9.24
2024,5,8,5.4
2024,5,9,10.17
2024,5,10,10.8
2024,5,11,8.42
2024,5,12,10.88
2024,5,13,9.54
2024,5,14,8.57
2024,5,15,8.89
2024,5,16,7.14
2024,5,17,8.99
2024,5,18,12.35
2024,5,19,7.45
2024,5,20,8.29
2024,5,21,7.58
2024,5,22,7.28
2024,5,23,7.99
2024,5,24,8.27
2024,5,25,7.83
2024,5,26,11.01
2024,5,27,23.94
2024,5,28,13.44
2024,5,29,23.91
2024,5,30,23.16
2024,5,31,26.1
2024,6,1,16.8
2024,6,2,10.87
2024,6,3,7.27
2024,6,4,9.2
2024,6,5,11.25
2024,6,6,9.35
2024,6,7,15.98
2024,6,8,18.95
2024,6,9,11.94
2024,6,10,15.29
2024,6,11,10.13
2024,6,12,7.01
2024,6,13,7.6
2024,6,14,10.92
2024,6,15,8.71
2024,6,16,11.33
2024,6,17,11.28
2024,6,18,9.96
2024,6,19,10.19
2024,6,20,20.59
2024,6,21,10.15
2024,6,22,14.0
2024,6,23,13.37
2024,6,24,12.3
2024,6,25,11.63
2024,6,26,11.03
2024,6,27,10.35
2024,6,28,10.89
2024,6,29,16.0
2024,6,30,27.44
2024,7,1,21.12
2024,7,2,10.77
2024,7,3,6.29
2024,7,4,9.98
2024,7,5,9.9
2024,7,6,9.41
2024,7,7,4.58
2024,7,8,9.45
2024,7,9,10.89
2024,7,10,7.73
2024,7,11,6.48
2024,7,12,10.32
2024,7,13,11.86
2024,7,14,11.98
2024,7,15,9.84
2024,7,16,11.89
2024,7,17,10.32
2024,7,18,14.27
2024,7,19,13.92
2024,7,20,11.85
2024,7,21,13.34
2024,7,22,13.91
2024,7,23,10.38
2024,7,24,11.28
2024,7,25,11.76
2024,7,26,13.03
2024,7,27,19.67
2024,7,28,14.45
2024,7,29,13.79
2024,7,30,11.44
2024,7,31,10.18
2024,8,1,11.45
2024,8,2,20.86
2024,8,3,24.0
2024,8,4,24.67
2024,8,5,15.78
2024,8,6,12.31
2024,8,7,14.69
2024,8,8,10.01
2024,8,9,15.54
2024,8,10,14.58
2024,8,11,16.91
2024,8,12,20.86
2024,8,13,17.99
2024,8,14,11.8
2024,8,15,16.72
2024,8,16,19.32
2024,8,17,11.17
2024,8,18,9.28
2024,8,19,11.05
2024,8,20,7.15
2024,8,21,7.97
2024,8,22,7.9
2024,8,23,6.63
2024,8,24,9.21
2024,8,25,8.85
2024,8,26,7.77
2024,8,27,8.5
2024,8,28,14.95
2024,8,29,12.17
2024,8,30,10.99
2024,8,31,10.38
2024,9,1,9.39
2024,9,2,9.92
2024,9,3,9.7
2024,9,4,9.2
2024,9,5,7.14
2024,9,6,8.88
2024,9,7,11.72
2024,9,8,11.09
2024,9,9,12.54
2024,9,10,8.24
2024,9,11,7.35
2024,9,12,7.91
2024,9,13,9.06
2024,9,14,10.7
2024,9,15,7.51
2024,9,16,11.49
2024,9,17,8.5
2024,9,18,7.16
2024,9,19,6.13
2024,9,20,2.53
2024,9,21,4.96
2024,9,22,9.22
2024,9,23,14.08
2024,9,24,11.11
2024,9,25,17.63
2024,9,26,21.06
2024,9,27,11.1
2024,9,28,9.82
2024,9,29,10.57
2024,9,30,7.11
2024,10,1,10.79
2024,10,2,8.13
2024,10,3,11.52
2024,10,4,21.76
2024,10,5,24.33
2024,10,6,11.44
2024,10,7,8.88
2024,10,8,10.24
2024,10,9,7.0
2024,10,10,9.2
2024,10,11,8.24
2024,10,12,9.88
2024,10,13,16.64
2024,10,14,16.39
2024,10,15,14.0
2024,10,16,18.23
2024,10,17,17.35
2024,10,18,7.1
2024,10,19,5.09
2024,10,20,7.06
2024,10,21,11.67
2024,10,22,9.87
2024,10,23,11.04
2024,10,24,12.29
2024,10,25,10.8
2024,10,26,10.05
2024,10,27,9.08
2024,10,28,7.59
2024,10,29,8.08
2024,10,30,10.0
2024,10,31,11.53
2024,11,1,9.99
2024,11,2,10.05
2024,11,3,11.86
2024,11,4,9.36
2024,11,5,7.66
2024,11,6,10.29
2024,11,7,12.31
2024,11,8,12.09
2024,11,9,2.91
2024,11,10,6.66
2024,11,11,6.28
2024,11,12,12.22
2024,11,13,14.32
2024,11,14,22.63
2024,11,15,10.71
2024,11,16,8.72
2024,11,17,4.75
2024,11,18,10.01
2024,11,19,7.96
2024,11,20,8.01
2024,11,21,8.54
2024,11,22,7.36
2024,11,23,7.43
2024,11,24,13.29
2024,11,25,6.72
2024,11,26,8.35
2024,11,27,7.62
2024,11,28,5.15
2024,11,29,4.91
2024,11,30,9.12
2024,12,1,9.33
2024,12,2,9.38
2024,12,3,10.31
2024,12,4,9.94
2024,12,5,6.94
2024,12,6,7.11
2024,12,7,6.9
2024,12,8,7.95
2024,12,9,6.81
2024,12,10,8.56
2024,12,11,6.59
2024,12,12,5.93
2024,12,13,7.8
2024,12,14,6.83
2024,12,15,6.23
2024,12,16,8.07
2024,12,17,9.28
2024,12,18,5.95
2024,12,19,5.3
2024,12,20,7.92
2024,12,21,7.35
2024,12,22,7.77
2024,12,23,9.51
2024,12,24,13.23
2024,12,25,29.13
2024,12,26,22.02
2024,12,27,12.22
2024,12,28,6.65
2024,12,29,5.27
2024,12,30,5.45
2024,12,31,6.79
2025,1,1,6.16
2025,1,2,9.97
2025,1,3,11.57
2025,1,4,6.25
2025,1,5,4.66
2025,1,6,12.05
2025,1,7,19.15
2025,1,8,18.92
2025,1,9,14.7
2025,1,10,10.56
2025,1,11,14.36
2025,1,12,16.16
2025,1,13,19.12
2025,1,14,14.85
2025,1,15,10.32
2025,1,16,15.88
2025,1,17,21.29
2025,1,18,10.3
2025,1,19,7.57
2025,1,20,9.34
2025,1,21,9.35
2025,1,22,5.93
2025,1,23,8.39
2025,1,24,8.56
2025,1,25,7.19
2025,1,26,8.25
2025,1,27,6.84
2025,1,28,7.45
2025,1,29,6.57
2025,1,30,9.78
2025,1,31,11.94
2025,2,1,5.99
2025,2,2,5.93
2025,2,3,8.45
2025,2,4,10.63
2025,2,5,11.46
2025,2,6,14.81
2025,2,7,6.99
2025,2,8,5.64
2025,2,9,7.16
2025,2,10,14.84
2025,2,11,9.96
2025,2,12,5.63
2025,2,13,4.46
2025,2,14,10.38
2025,2,15,17.17
2025,2,16,17.43
2025,2,17,8.64
2025,2,18,4.79
2025,2,19,4.84
2025,2,20,9.25
2025,2,21,5.97
2025,2,22,5.13
2025,2,23,6.72
2025,2,24,9.98
2025,2,25,6.47
2025,2,26,4.96
2025,2,27,4.82
2025,2,28,6.5
2025,3,1,7.25
2025,3,2,8.33
2025,3,3,8.76
2025,3,4,8.87
2025,3,5,9.53
2025,3,6,8.11
2025,3,7,6.88
2025,3,8,9.62
2025,3,9,8.65
2025,3,10,10.23
2025,3,11,11.14
2025,3,12,10.47
2025,3,13,7.86
2025,3,14,6.66
2025,3,15,11.11
2025,3,16,6.57
2025,3,17,8.4
2025,3,18,11.1
2025,3,19,8.8
2025,3,20,10.05
2025,3,21,7.03
2025,3,22,5.68
2025,3,23,6.96
2025,3,24,9.91
2025,3,25,7.97
2025,3,26,8.05
2025,3,27,7.8
2025,3,28,9.94
2025,3,29,10.34
2025,3,30,7.81
2025,3,31,6.64
2025,4,1,7.4
2025,4,2,8.19
2025,4,3,9.6
2025,4,4,9.46
2025,4,5,11.6
2025,4,6,9.17
2025,4,7,10.82
2025,4,8,12.31
2025,4,9,7.35
2025,4,10,13.34
2025,4,11,8.25
2025,4,12,8.12
2025,4,13,15.44
2025,4,14,6.44
2025,4,15,7.97
2025,4,16,15.83
2025,4,17,10.72
2025,4,18,11.27
2025,4,19,9.76
2025,4,20,6.99
2025,4,21,7.09
2025,4,22,5.33
2025,4,23,7.2
2025,4,24,10.43
2025,4,25,14.41
2025,4,26,15.2
2025,4,27,19.42
2025,4,28,9.9
2025,4,29,7.21
2025,4,30,7.76
2025,5,1,7.02
2025,5,2,6.93
2025,5,3,10.81
2025,5,4,8.66
2025,5,5,8.04
2025,5,6,6.41
2025,5,7,3.67
2025,5,8,2.32
2025,5,9,7.6
2025,5,10,11.52
2025,5,11,9.31
2025,5,12,9.53
2025,5,13,9.72
2025,5,14,11.94
2025,5,15,12.24
2025,5,16,19.98
2025,5,17,14.41
2025,5,18,10.51
2025,5,19,6.33
2025,5,20,10.6
2025,5,21,11.5
2025,5,22,8.8
2025,5,23,16.17
2025,5,24,12.94
2025,5,25,11.49
2025,5,26,11.49
2025,5,27,7.03
2025,5,28,7.2
2025,5,29,9.91
2025,5,30,8.48
2025,5,31,9.51
2025,6,1,14.04
2025,6,2,21.89
2025,6,3,14.56
2025,6,4,11.2
2025,6,5,6.86
2025,6,6,9.76
2025,6,7,8.8
2025,6,8,8.05
2025,6,9,10.27
2025,6,10,10.22
2025,6,11,8.7
2025,6,12,8.78
2025,6,13,11.11
2025,6,14,10.4
2025,6,15,8.82
2025,6,16,14.53
2025,6,17,15.16
2025,6,18,19.54
2025,6,19,16.28
2025,6,20,13.94
2025,6,21,9.23
2025,6,22,5.56
2025,6,23,8.89
2025,6,24,10.98
2025,6,25,11.16
2025,6,26,10.21
2025,6,27,8.31
2025,6,28,6.79
2025,6,29,8.9
2025,6,30,13.99
