-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/1993 through 09/08/2026 in LST
Location: latitude  -67.6026   longitude 62.8736 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 253.13 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
RH2M     MERRA-2 Relative Humidity at 2 Meters (%) 
-END HEADER-
YEAR,MO,DY,RH2M
2022,1,13,69.94
2022,1,14,76.18
2022,1,15,71.06
2022,1,16,65.17
2022,1,17,64.59
2022,1,18,68.95
2022,1,19,63.38
2022,1,20,55.24
2022,1,21,68.84
2022,1,22,77.78
2022,1,23,66.77
2022,1,24,72.01
2022,1,25,70.91
2022,1,26,70.99
2022,1,27,65.0
2022,1,28,65.53
2022,1,29,78.87
2022,1,30,70.42
2022,1,31,70.72
2022,2,1,68.05
2022,2,2,75.34
2022,2,3,67.55
2022,2,4,75.68
2022,2,5,70.2
2022,2,6,61.34
2022,2,7,66.88
2022,2,8,67.02
2022,2,9,66.45
2022,2,10,67.02
2022,2,11,72.3
2022,2,12,68.67
2022,2,13,66.9
2022,2,14,66.41
2022,2,15,79.31
2022,2,16,67.21
2022,2,17,71.33
2022,2,18,76.17
2022,2,19,71.91
2022,2,20,62.23
2022,2,21,73.51
2022,2,22,73.53
2022,2,23,70.8
2022,2,24,81.29
2022,2,25,74.93
2022,2,26,68.1
2022,2,27,75.42
2022,2,28,73.56
2022,3,1,71.15
2022,3,2,71.99
2022,3,3,69.4
2022,3,4,76.09
2022,3,5,75.36
2022,3,6,73.63
2022,3,7,69.97
2022,3,8,72.49
2022,3,9,72.44
2022,3,10,66.41
2022,3,11,73.14
2022,3,12,71.83
2022,3,13,76.82
2022,3,14,79.45
2022,3,15,66.11
2022,3,16,70.13
2022,3,17,64.68
2022,3,18,60.73
2022,3,19,74.59
2022,3,20,69.14
2022,3,21,72.66
2022,3,22,64.01
2022,3,23,78.28
2022,3,24,70.83
2022,3,25,77.34
2022,3,26,74.67
2022,3,27,77.34
2022,3,28,70.77
2022,3,29,76.8
2022,3,30,76.35
2022,3,31,70.2
2022,4,1,67.3
2022,4,2,63.73
2022,4,3,65.71
2022,4,4,75.32
2022,4,5,73.76
2022,4,6,68.27
2022,4,7,68.27
2022,4,8,72.67
2022,4,9,66.12
2022,4,10,68.52
2022,4,11,76.75
2022,4,12,82.27
2022,4,13,85.63
2022,4,14,82.94
2022,4,15,74.51
2022,4,16,72.88
2022,4,17,72.77
2022,4,18,70.88
2022,4,19,67.05
2022,4,20,70.58
2022,4,21,79.07
2022,4,22,78.4
2022,4,23,77.68
2022,4,24,80.48
2022,4,25,88.8
2022,4,26,88.06
2022,4,27,83.07
2022,4,28,72.79
2022,4,29,67.9
2022,4,30,81.74
2022,5,1,83.71
2022,5,2,72.7
2022,5,3,86.18
2022,5,4,82.14
2022,5,5,67.65
2022,5,6,59.13
2022,5,7,71.21
2022,5,8,69.57
2022,5,9,71.29
2022,5,10,72.73
2022,5,11,76.15
2022,5,12,82.1
2022,5,13,81.53
2022,5,14,78.79
2022,5,15,69.11
2022,5,16,67.5
2022,5,17,61.44
2022,5,18,63.97
2022,5,19,78.83
2022,5,20,66.92
2022,5,21,63.11
2022,5,22,58.61
2022,5,23,67.37
2022,5,24,67.5
2022,5,25,66.64
2022,5,26,73.1
2022,5,27,68.23
2022,5,28,71.14
2022,5,29,77.06
2022,5,30,68.83
2022,5,31,65.26
2022,6,1,65.97
2022,6,2,68.09
2022,6,3,66.48
2022,6,4,65.71
2022,6,5,70.03
2022,6,6,73.73
2022,6,7,68.82
2022,6,8,66.09
2022,6,9,57.79
2022,6,10,64.24
2022,6,11,66.4
2022,6,12,59.55
2022,6,13,67.26
2022,6,14,75.06
2022,6,15,59.11
2022,6,16,66.42
2022,6,17,61.12
2022,6,18,62.37
2022,6,19,71.27
2022,6,20,62.62
2022,6,21,64.5
2022,6,22,59.44
2022,6,23,58.49
2022,6,24,71.22
2022,6,25,76.15
2022,6,26,75.8
2022,6,27,73.42
2022,6,28,80.07
2022,6,29,81.21
2022,6,30,68.1
2022,7,1,83.38
2022,7,2,83.47
2022,7,3,66.55
2022,7,4,66.09
2022,7,5,70.39
2022,7,6,67.21
2022,7,7,72.36
2022,7,8,71.51
2022,7,9,64.9
2022,7,10,68.85
2022,7,11,92.31
2022,7,12,85.97
2022,7,13,87.49
2022,7,14,82.87
2022,7,15,75.07
2022,7,16,64.44
2022,7,17,85.73
2022,7,18,69.69
2022,7,19,84.64
2022,7,20,84.47
2022,7,21,75.11
2022,7,22,92.89
2022,7,23,77.09
2022,7,24,65.95
2022,7,25,70.83
2022,7,26,63.23
2022,7,27,60.54
2022,7,28,75.6
2022,7,29,69.61
2022,7,30,63.29
2022,7,31,64.49
2022,8,1,84.54
2022,8,2,70.1
2022,8,3,55.2
2022,8,4,69.16
2022,8,5,72.07
2022,8,6,71.23
2022,8,7,71.93
2022,8,8,51.03
2022,8,9,54.65
2022,8,10,87.29
2022,8,11,82.4
2022,8,12,71.43
2022,8,13,71.36
2022,8,14,71.65
2022,8,15,74.11
2022,8,16,68.6
2022,8,17,71.26
2022,8,18,73.07
2022,8,19,62.71
2022,8,20,72.82
2022,8,21,76.32
2022,8,22,78.69
2022,8,23,80.03
2022,8,24,80.85
2022,8,25,78.68
2022,8,26,84.29
2022,8,27,72.15
2022,8,28,61.33
2022,8,29,87.47
2022,8,30,78.15
2022,8,31,81.52
2022,9,1,72.5
2022,9,2,71.26
2022,9,3,65.28
2022,9,4,78.38
2022,9,5,92.18
2022,9,6,72.75
2022,9,7,68.78
2022,9,8,81.31
2022,9,9,81.59
2022,9,10,71.8
2022,9,11,66.68
2022,9,12,68.33
2022,9,13,58.6
2022,9,14,66.52
2022,9,15,75.17
2022,9,16,68.97
2022,9,17,70.53
2022,9,18,72.76
2022,9,19,70.0
2022,9,20,67.68
2022,9,21,72.05
2022,9,22,85.95
2022,9,23,70.62
2022,9,24,64.13
2022,9,25,69.49
2022,9,26,71.73
2022,9,27,71.39
2022,9,28,68.04
2022,9,29,71.7
2022,9,30,77.81
2022,10,1,82.03
2022,10,2,70.97
2022,10,3,71.79
2022,10,4,67.18
2022,10,5,69.59
2022,10,6,76.08
2022,10,7,78.72
2022,10,8,71.28
2022,10,9,81.01
2022,10,10,87.37
2022,10,11,61.08
2022,10,12,57.65
2022,10,13,66.04
2022,10,14,69.06
2022,10,15,62.02
2022,10,16,64.41
2022,10,17,68.11
2022,10,18,66.02
2022,10,19,61.8
2022,10,20,62.12
2022,10,21,58.51
2022,10,22,65.82
2022,10,23,68.47
2022,10,24,68.81
2022,10,25,60.11
2022,10,26,66.61
2022,10,27,68.99
2022,10,28,64.33
2022,10,29,65.64
2022,10,30,63.88
2022,10,31,65.11
2022,11,1,69.2
2022,11,2,70.01
2022,11,3,72.4
2022,11,4,85.18
2022,11,5,77.32
2022,11,6,65.17
2022,11,7,64.17
2022,11,8,61.09
2022,11,9,61.46
2022,11,10,63.38
2022,11,11,63.11
2022,11,12,64.55
2022,11,13,54.5
2022,11,14,74.69
2022,11,15,66.72
2022,11,16,61.27
2022,11,17,61.15
2022,11,18,62.8
2022,11,19,68.19
2022,11,20,66.2
2022,11,21,70.43
2022,11,22,67.13
2022,11,23,61.18
2022,11,24,63.72
2022,11,25,73.43
2022,11,26,64.78
2022,11,27,69.36
2022,11,28,73.07
2022,11,29,64.5
2022,11,30,74.74
2022,12,1,66.29
2022,12,2,67.54
2022,12,3,65.56
2022,12,4,63.47
2022,12,5,66.92
2022,12,6,68.19
2022,12,7,62.36
2022,12,8,65.99
2022,12,9,60.61
2022,12,10,60.31
2022,12,11,75.33
2022,12,12,67.48
2022,12,13,69.09
2022,12,14,76.76
2022,12,15,69.42
2022,12,16,71.02
2022,12,17,69.13
2022,12,18,63.59
2022,12,19,64.29
2022,12,20,67.97
2022,12,21,65.13
2022,12,22,83.36
2022,12,23,75.26
2022,12,24,70.1
2022,12,25,71.4
2022,12,26,68.09
2022,12,27,64.85
2022,12,28,67.95
2022,12,29,65.64
2022,12,30,67.38
2022,12,31,75.97
2023,1,1,72.36
2023,1,2,71.99
2023,1,3,75.63
2023,1,4,69.96
2023,1,5,78.8
2023,1,6,76.39
2023,1,7,72.78
2023,1,8,65.61
2023,1,9,71.23
2023,1,10,70.5
2023,1,11,67.48
2023,1,12,77.43
2023,1,13,66.84
2023,1,14,82.91
2023,1,15,73.05
2023,1,16,83.11
2023,1,17,77.59
2023,1,18,81.62
2023,1,19,71.05
2023,1,20,69.73
2023,1,21,64.87
2023,1,22,66.04
2023,1,23,66.25
2023,1,24,64.09
2023,1,25,63.5
2023,1,26,65.49
2023,1,27,66.83
2023,1,28,65.21
2023,1,29,67.6
2023,1,30,79.58
2023,1,31,65.38
2023,2,1,78.01
2023,2,2,67.19
2023,2,3,69.26
2023,2,4,65.06
2023,2,5,63.9
2023,2,6,84.35
2023,2,7,69.74
2023,2,8,66.44
2023,2,9,68.92
2023,2,10,62.26
2023,2,11,58.62
2023,2,12,74.02
2023,2,13,70.2
2023,2,14,68.0
2023,2,15,78.72
2023,2,16,75.06
2023,2,17,75.78
2023,2,18,74.73
2023,2,19,70.38
2023,2,20,65.11
2023,2,21,70.61
2023,2,22,71.97
2023,2,23,67.49
2023,2,24,73.45
2023,2,25,77.48
2023,2,26,72.84
2023,2,27,71.57
2023,2,28,76.73
2023,3,1,64.77
2023,3,2,59.18
2023,3,3,67.92
2023,3,4,77.02
2023,3,5,74.27
2023,3,6,67.05
2023,3,7,71.65
2023,3,8,68.07
2023,3,9,70.08
2023,3,10,68.17
2023,3,11,75.75
2023,3,12,73.18
2023,3,13,90.73
2023,3,14,81.72
2023,3,15,70.45
2023,3,16,68.11
2023,3,17,80.16
2023,3,18,74.59
2023,3,19,79.83
2023,3,20,79.95
2023,3,21,64.03
2023,3,22,76.73
2023,3,23,85.79
2023,3,24,86.62
2023,3,25,81.51
2023,3,26,69.8
2023,3,27,75.99
2023,3,28,74.88
2023,3,29,78.83
2023,3,30,69.14
2023,3,31,59.38
2023,4,1,78.26
2023,4,2,75.23
2023,4,3,65.92
2023,4,4,73.71
2023,4,5,66.57
2023,4,6,70.9
2023,4,7,75.72
2023,4,8,76.03
2023,4,9,72.39
2023,4,10,83.25
2023,4,11,82.66
2023,4,12,77.98
2023,4,13,69.89
2023,4,14,65.46
2023,4,15,74.59
2023,4,16,66.19
2023,4,17,70.22
2023,4,18,71.74
2023,4,19,67.82
2023,4,20,68.66
2023,4,21,73.68
2023,4,22,74.88
2023,4,23,66.04
2023,4,24,70.69
2023,4,25,79.53
2023,4,26,64.94
2023,4,27,68.95
2023,4,28,72.42
2023,4,29,70.61
2023,4,30,69.4
2023,5,1,72.42
2023,5,2,65.51
2023,5,3,77.19
2023,5,4,70.63
2023,5,5,64.52
2023,5,6,70.39
2023,5,7,65.88
2023,5,8,66.58
2023,5,9,64.7
2023,5,10,72.91
2023,5,11,77.97
2023,5,12,88.31
2023,5,13,68.34
2023,5,14,74.51
2023,5,15,74.2
2023,5,16,75.3
2023,5,17,65.02
2023,5,18,66.64
2023,5,19,78.08
2023,5,20,67.02
2023,5,21,67.14
2023,5,22,72.62
2023,5,23,70.91
2023,5,24,62.36
2023,5,25,63.12
2023,5,26,73.97
2023,5,27,65.03
2023,5,28,68.01
2023,5,29,69.48
2023,5,30,71.79
2023,5,31,70.16
2023,6,1,72.0
2023,6,2,78.6
2023,6,3,74.82
2023,6,4,72.88
2023,6,5,73.28
2023,6,6,69.23
2023,6,7,64.0
2023,6,8,65.23
2023,6,9,69.1
2023,6,10,69.98
2023,6,11,74.0
2023,6,12,61.5
2023,6,13,58.3
2023,6,14,69.3
2023,6,15,69.86
2023,6,16,68.73
2023,6,17,68.7
2023,6,18,67.27
2023,6,19,62.95
2023,6,20,73.19
2023,6,21,75.12
2023,6,22,66.96
2023,6,23,73.36
2023,6,24,63.59
2023,6,25,77.77
2023,6,26,68.77
2023,6,27,63.6
2023,6,28,73.89
2023,6,29,87.9
2023,6,30,87.26
2023,7,1,89.72
2023,7,2,72.52
2023,7,3,75.77
2023,7,4,70.8
2023,7,5,64.27
2023,7,6,70.34
2023,7,7,69.51
2023,7,8,85.22
2023,7,9,77.14
2023,7,10,63.12
2023,7,11,62.58
2023,7,12,68.28
2023,7,13,64.98
2023,7,14,65.41
2023,7,15,68.35
2023,7,16,72.52
2023,7,17,77.74
2023,7,18,75.91
2023,7,19,63.3
2023,7,20,55.88
2023,7,21,70.85
2023,7,22,79.09
2023,7,23,97.49
2023,7,24,91.43
2023,7,25,75.79
2023,7,26,75.56
2023,7,27,75.52
2023,7,28,86.91
2023,7,29,94.85
2023,7,30,93.24
2023,7,31,83.33
2023,8,1,74.65
2023,8,2,62.5
2023,8,3,51.44
2023,8,4,58.28
2023,8,5,93.81
2023,8,6,87.53
2023,8,7,87.53
2023,8,8,65.84
2023,8,9,65.34
2023,8,10,69.18
2023,8,11,73.57
2023,8,12,81.12
2023,8,13,69.69
2023,8,14,76.46
2023,8,15,77.0
2023,8,16,62.47
2023,8,17,62.81
2023,8,18,72.45
2023,8,19,79.34
2023,8,20,83.46
2023,8,21,64.46
2023,8,22,61.01
2023,8,23,66.29
2023,8,24,55.08
2023,8,25,66.9
2023,8,26,68.84
2023,8,27,73.88
2023,8,28,72.52
2023,8,29,76.38
2023,8,30,75.73
2023,8,31,87.67
2023,9,1,83.06
2023,9,2,95.34
2023,9,3,94.95
2023,9,4,86.26
2023,9,5,75.63
2023,9,6,70.09
2023,9,7,58.32
2023,9,8,75.07
2023,9,9,69.16
2023,9,10,64.56
2023,9,11,48.37
2023,9,12,66.66
2023,9,13,70.67
2023,9,14,78.08
2023,9,15,71.5
2023,9,16,74.9
2023,9,17,78.36
2023,9,18,84.83
2023,9,19,71.47
2023,9,20,60.67
2023,9,21,49.65
2023,9,22,58.58
2023,9,23,68.43
2023,9,24,72.6
2023,9,25,68.58
2023,9,26,76.96
2023,9,27,70.72
2023,9,28,75.9
2023,9,29,74.07
2023,9,30,78.53
2023,10,1,73.87
2023,10,2,73.27
2023,10,3,71.8
2023,10,4,72.8
2023,10,5,72.27
2023,10,6,71.21
2023,10,7,67.68
2023,10,8,62.6
2023,10,9,58.62
2023,10,10,48.0
2023,10,11,64.45
2023,10,12,71.96
2023,10,13,71.89
2023,10,14,60.98
2023,10,15,67.47
2023,10,16,58.38
2023,10,17,61.21
2023,10,18,59.21
2023,10,19,58.1
2023,10,20,68.48
2023,10,21,69.27
2023,10,22,67.75
2023,10,23,67.0
2023,10,24,60.64
2023,10,25,60.73
2023,10,26,66.09
2023,10,27,70.61
2023,10,28,69.03
2023,10,29,58.69
2023,10,30,64.58
2023,10,31,70.13
2023,11,1,66.06
2023,11,2,65.74
2023,11,3,64.04
2023,11,4,63.85
2023,11,5,63.99
2023,11,6,58.91
2023,11,7,64.89
2023,11,8,70.69
2023,11,9,73.18
2023,11,10,66.74
2023,11,11,70.17
2023,11,12,71.81
2023,11,13,58.81
2023,11,14,63.55
2023,11,15,68.34
2023,11,16,66.12
2023,11,17,60.88
2023,11,18,68.84
2023,11,19,65.75
2023,11,20,62.71
2023,11,21,69.73
2023,11,22,62.87
2023,11,23,59.57
2023,11,24,58.66
2023,11,25,58.13
2023,11,26,63.42
2023,11,27,77.32
2023,11,28,61.02
2023,11,29,71.91
2023,11,30,74.48
2023,12,1,66.85
2023,12,2,63.29
2023,12,3,61.02
2023,12,4,78.36
2023,12,5,80.17
2023,12,6,79.95
2023,12,7,64.34
2023,12,8,60.96
2023,12,9,61.66
2023,12,10,59.33
2023,12,11,57.02
2023,12,12,60.16
2023,12,13,64.32
2023,12,14,68.15
2023,12,15,72.96
2023,12,16,75.63
2023,12,17,69.33
2023,12,18,67.43
2023,12,19,70.33
2023,12,20,71.39
2023,12,21,65.95
2023,12,22,66.52
2023,12,23,67.43
2023,12,24,70.25
2023,12,25,60.88
2023,12,26,70.61
2023,12,27,65.05
2023,12,28,63.63
2023,12,29,64.61
2023,12,30,62.42
2023,12,31,66.52
2024,1,1,69.47
2024,1,2,72.18
2024,1,3,63.55
2024,1,4,64.78
2024,1,5,73.64
2024,1,6,74.26
2024,1,7,75.22
2024,1,8,76.2
2024,1,9,61.96
2024,1,10,71.61
2024,1,11,70.46
2024,1,12,67.4
2024,1,13,67.66
2024,1,14,68.46
2024,1,15,67.28
2024,1,16,65.21
2024,1,17,77.59
2024,1,18,76.57
2024,1,19,64.05
2024,1,20,66.71
2024,1,21,71.73
2024,1,22,76.22
2024,1,23,88.32
2024,1,24,70.64
2024,1,25,67.41
2024,1,26,70.2
2024,1,27,64.43
2024,1,28,55.69
2024,1,29,64.95
2024,1,30,64.06
2024,1,31,65.28
2024,2,1,65.27
2024,2,2,79.13
2024,2,3,69.94
2024,2,4,74.8
2024,2,5,70.86
2024,2,6,71.34
2024,2,7,66.91
2024,2,8,69.51
2024,2,9,66.67
2024,2,10,65.96
2024,2,11,71.99
2024,2,12,65.23
2024,2,13,68.81
2024,2,14,68.9
2024,2,15,64.88
2024,2,16,76.62
2024,2,17,78.59
2024,2,18,72.62
2024,2,19,67.64
2024,2,20,70.58
2024,2,21,70.96
2024,2,22,69.9
2024,2,23,73.49
2024,2,24,69.9
2024,2,25,73.65
2024,2,26,67.17
2024,2,27,74.62
2024,2,28,71.04
2024,2,29,77.99
2024,3,1,83.37
2024,3,2,85.38
2024,3,3,74.16
2024,3,4,71.67
2024,3,5,68.16
2024,3,6,67.67
2024,3,7,79.18
2024,3,8,68.5
2024,3,9,70.52
2024,3,10,75.24
2024,3,11,73.3
2024,3,12,70.16
2024,3,13,70.31
2024,3,14,79.3
2024,3,15,79.24
2024,3,16,81.26
2024,3,17,75.53
2024,3,18,65.57
2024,3,19,71.27
2024,3,20,75.53
2024,3,21,72.09
2024,3,22,77.83
2024,3,23,83.16
2024,3,24,71.21
2024,3,25,80.68
2024,3,26,86.69
2024,3,27,76.79
2024,3,28,66.3
2024,3,29,69.91
2024,3,30,82.68
2024,3,31,81.29
2024,4,1,73.69
2024,4,2,82.18
2024,4,3,81.46
2024,4,4,80.53
2024,4,5,77.37
2024,4,6,88.22
2024,4,7,98.6
2024,4,8,95.21
2024,4,9,78.14
2024,4,10,78.71
2024,4,11,71.79
2024,4,12,59.5
2024,4,13,65.6
2024,4,14,77.02
2024,4,15,65.37
2024,4,16,56.8
2024,4,17,81.59
2024,4,18,72.3
2024,4,19,55.17
2024,4,20,66.53
2024,4,21,59.52
2024,4,22,64.94
2024,4,23,67.14
2024,4,24,76.45
2024,4,25,69.83
2024,4,26,61.84
2024,4,27,79.63
2024,4,28,67.12
2024,4,29,81.43
2024,4,30,84.38
2024,5,1,62.68
2024,5,2,64.39
2024,5,3,74.18
2024,5,4,73.12
2024,5,5,75.81
2024,5,6,85.35
2024,5,7,79.27
2024,5,8,80.93
2024,5,9,79.4
2024,5,10,72.36
2024,5,11,72.41
2024,5,12,70.08
2024,5,13,76.61
2024,5,14,80.9
2024,5,15,79.56
2024,5,16,72.86
2024,5,17,84.79
2024,5,18,81.85
2024,5,19,72.82
2024,5,20,74.9
2024,5,21,73.03
2024,5,22,63.04
2024,5,23,72.73
2024,5,24,74.24
2024,5,25,54.1
2024,5,26,66.94
2024,5,27,79.75
2024,5,28,85.6
2024,5,29,70.29
2024,5,30,74.18
2024,5,31,74.51
2024,6,1,61.06
2024,6,2,60.0
2024,6,3,68.19
2024,6,4,69.66
2024,6,5,79.89
2024,6,6,77.91
2024,6,7,77.01
2024,6,8,70.62
2024,6,9,69.48
2024,6,10,68.93
2024,6,11,61.24
2024,6,12,71.19
2024,6,13,79.33
2024,6,14,83.8
2024,6,15,77.42
2024,6,16,74.67
2024,6,17,76.83
2024,6,18,74.49
2024,6,19,75.16
2024,6,20,74.76
2024,6,21,68.07
2024,6,22,79.3
2024,6,23,68.21
2024,6,24,64.91
2024,6,25,71.14
2024,6,26,74.97
2024,6,27,82.35
2024,6,28,85.82
2024,6,29,74.35
2024,6,30,75.08
2024,7,1,59.87
2024,7,2,60.5
2024,7,3,58.64
2024,7,4,68.31
2024,7,5,58.13
2024,7,6,56.56
2024,7,7,70.03
2024,7,8,64.6
2024,7,9,59.16
2024,7,10,67.14
2024,7,11,74.53
2024,7,12,61.98
2024,7,13,74.69
2024,7,14,60.47
2024,7,15,65.69
2024,7,16,68.99
2024,7,17,68.63
2024,7,18,45.74
2024,7,19,52.87
2024,7,20,55.67
2024,7,21,52.81
2024,7,22,66.55
2024,7,23,75.68
2024,7,24,66.68
2024,7,25,66.24
2024,7,26,59.26
2024,7,27,43.04
2024,7,28,53.15
2024,7,29,49.79
2024,7,30,60.84
2024,7,31,73.09
2024,8,1,71.75
2024,8,2,61.59
2024,8,3,72.8
2024,8,4,71.49
2024,8,5,66.11
2024,8,6,61.86
2024,8,7,51.15
2024,8,8,58.2
2024,8,9,65.88
2024,8,10,75.9
2024,8,11,69.28
2024,8,12,65.08
2024,8,13,65.44
2024,8,14,66.44
2024,8,15,66.71
2024,8,16,62.39
2024,8,17,71.23
2024,8,18,67.39
2024,8,19,65.32
2024,8,20,74.85
2024,8,21,75.57
2024,8,22,76.35
2024,8,23,77.38
2024,8,24,66.57
2024,8,25,61.38
2024,8,26,69.16
2024,8,27,68.69
2024,8,28,78.29
2024,8,29,75.95
2024,8,30,68.45
2024,8,31,66.18
2024,9,1,59.33
2024,9,2,64.26
2024,9,3,68.18
2024,9,4,78.87
2024,9,5,75.1
2024,9,6,71.67
2024,9,7,66.63
2024,9,8,69.96
2024,9,9,71.07
2024,9,10,75.79
2024,9,11,77.2
2024,9,12,72.19
2024,9,13,64.67
2024,9,14,63.95
2024,9,15,64.87
2024,9,16,64.59
2024,9,17,62.01
2024,9,18,63.88
2024,9,19,66.6
2024,9,20,75.8
2024,9,21,74.0
2024,9,22,75.13
2024,9,23,75.05
2024,9,24,72.46
2024,9,25,77.65
2024,9,26,70.03
2024,9,27,64.66
2024,9,28,63.38
2024,9,29,68.13
2024,9,30,65.48
2024,10,1,75.55
2024,10,2,70.1
2024,10,3,73.84
2024,10,4,75.62
2024,10,5,56.5
2024,10,6,67.96
2024,10,7,74.78
2024,10,8,71.89
2024,10,9,67.84
2024,10,10,68.92
2024,10,11,73.56
2024,10,12,73.15
2024,10,13,65.25
2024,10,14,59.42
2024,10,15,64.92
2024,10,16,67.77
2024,10,17,66.76
2024,10,18,66.09
2024,10,19,63.12
2024,10,20,69.62
2024,10,21,62.97
2024,10,22,66.29
2024,10,23,63.73
2024,10,24,63.86
2024,10,25,65.09
2024,10,26,66.92
2024,10,27,59.86
2024,10,28,60.2
2024,10,29,66.14
2024,10,30,70.6
2024,10,31,62.35
2024,11,1,65.79
2024,11,2,62.52
2024,11,3,65.52
2024,11,4,63.61
2024,11,5,62.3
2024,11,6,71.05
2024,11,7,67.1
2024,11,8,68.28
2024,11,9,62.1
2024,11,10,69.84
2024,11,11,63.37
2024,11,12,65.13
2024,11,13,66.17
2024,11,14,70.1
2024,11,15,74.76
2024,11,16,76.25
2024,11,17,69.59
2024,11,18,68.31
2024,11,19,66.45
2024,11,20,63.15
2024,11,21,64.76
2024,11,22,64.57
2024,11,23,70.57
2024,11,24,73.57
2024,11,25,75.31
2024,11,26,66.45
2024,11,27,71.26
2024,11,28,74.11
2024,11,29,72.35
2024,11,30,75.97
2024,12,1,74.45
2024,12,2,61.65
2024,12,3,59.59
2024,12,4,60.05
2024,12,5,63.74
2024,12,6,79.16
2024,12,7,76.74
2024,12,8,68.67
2024,12,9,62.55
2024,12,10,65.84
2024,12,11,71.36
2024,12,12,65.94
2024,12,13,67.03
2024,12,14,72.93
2024,12,15,73.06
2024,12,16,75.42
2024,12,17,69.75
2024,12,18,63.59
2024,12,19,69.78
2024,12,20,78.22
2024,12,21,72.44
2024,12,22,74.53
2024,12,23,83.46
2024,12,24,76.35
2024,12,25,66.91
2024,12,26,81.56
2024,12,27,89.95
2024,12,28,85.51
2024,12,29,81.24
2024,12,30,76.91
2024,12,31,70.9
2025,1,1,66.07
2025,1,2,72.92
2025,1,3,69.03
2025,1,4,67.24
2025,1,5,69.56
2025,1,6,70.21
2025,1,7,70.74
2025,1,8,63.8
2025,1,9,72.45
2025,1,10,71.76
2025,1,11,68.26
2025,1,12,71.58
2025,1,13,69.75
2025,1,14,64.99
2025,1,15,76.6
2025,1,16,72.24
2025,1,17,73.0
2025,1,18,76.18
2025,1,19,75.89
2025,1,20,72.44
2025,1,21,83.38
2025,1,22,79.02
2025,1,23,68.88
2025,1,24,70.26
2025,1,25,68.92
2025,1,26,65.95
2025,1,27,65.59
2025,1,28,74.4
2025,1,29,78.77
2025,1,30,84.43
2025,1,31,73.25
2025,2,1,62.61
2025,2,2,65.07
2025,2,3,61.38
2025,2,4,63.51
2025,2,5,67.29
2025,2,6,69.95
2025,2,7,64.59
2025,2,8,66.6
2025,2,9,72.33
2025,2,10,72.19
2025,2,11,67.78
2025,2,12,65.21
2025,2,13,69.29
2025,2,14,75.32
2025,2,15,73.43
2025,2,16,59.75
2025,2,17,59.65
2025,2,18,62.14
2025,2,19,70.11
2025,2,20,69.75
2025,2,21,65.42
2025,2,22,60.66
2025,2,23,60.6
2025,2,24,69.47
2025,2,25,60.04
2025,2,26,60.87
2025,2,27,59.52
2025,2,28,67.02
2025,3,1,69.7
2025,3,2,66.91
2025,3,3,72.32
2025,3,4,81.89
2025,3,5,80.47
2025,3,6,81.7
2025,3,7,75.26
2025,3,8,81.61
2025,3,9,75.42
2025,3,10,79.05
2025,3,11,77.5
2025,3,12,76.01
2025,3,13,73.07
2025,3,14,69.4
2025,3,15,85.3
2025,3,16,72.16
2025,3,17,69.67
2025,3,18,71.39
2025,3,19,74.65
2025,3,20,74.32
2025,3,21,75.17
2025,3,22,72.03
2025,3,23,84.5
2025,3,24,87.2
2025,3,25,79.58
2025,3,26,79.47
2025,3,27,82.92
2025,3,28,80.43
2025,3,29,80.63
2025,3,30,71.96
2025,3,31,71.49
2025,4,1,57.91
2025,4,2,75.91
2025,4,3,74.7
2025,4,4,80.42
2025,4,5,82.3
2025,4,6,66.12
2025,4,7,73.11
2025,4,8,71.69
2025,4,9,74.44
2025,4,10,75.6
2025,4,11,73.95
2025,4,12,57.91
2025,4,13,56.6
2025,4,14,64.86
2025,4,15,73.49
2025,4,16,67.2
2025,4,17,60.06
2025,4,18,64.87
2025,4,19,61.53
2025,4,20,65.12
2025,4,21,79.74
2025,4,22,65.1
2025,4,23,69.61
2025,4,24,80.23
2025,4,25,63.87
2025,4,26,69.44
2025,4,27,65.42
2025,4,28,60.33
2025,4,29,66.06
2025,4,30,64.48
2025,5,1,73.2
2025,5,2,72.19
2025,5,3,73.37
2025,5,4,60.19
2025,5,5,66.93
2025,5,6,55.76
2025,5,7,54.16
2025,5,8,64.74
2025,5,9,71.97
2025,5,10,67.62
2025,5,11,77.22
2025,5,12,76.57
2025,5,13,77.5
2025,5,14,74.25
2025,5,15,65.41
2025,5,16,54.04
2025,5,17,62.2
2025,5,18,72.07
2025,5,19,65.12
2025,5,20,70.42
2025,5,21,70.87
2025,5,22,71.61
2025,5,23,76.96
2025,5,24,64.78
2025,5,25,64.05
2025,5,26,66.73
2025,5,27,66.0
2025,5,28,67.28
2025,5,29,74.23
2025,5,30,73.93
2025,5,31,66.74
2025,6,1,65.9
2025,6,2,55.99
2025,6,3,62.54
2025,6,4,68.93
2025,6,5,69.94
2025,6,6,70.39
2025,6,7,67.79
2025,6,8,59.86
2025,6,9,73.04
2025,6,10,66.06
2025,6,11,63.0
2025,6,12,71.23
2025,6,13,79.11
2025,6,14,76.14
2025,6,15,75.46
2025,6,16,65.67
2025,6,17,64.93
